date,state,epidemiological_week_2019,epidemiological_week_2020,deaths_indeterminate_2019,deaths_respiratory_failure_2019,deaths_others_2019,deaths_pneumonia_2019,deaths_septicemia_2019,deaths_sars_2019,deaths_covid19,deaths_indeterminate_2020,deaths_respiratory_failure_2020,deaths_others_2020,deaths_pneumonia_2020,deaths_septicemia_2020,deaths_sars_2020,deaths_total_2019,deaths_total_2020,new_deaths_indeterminate_2019,new_deaths_respiratory_failure_2019,new_deaths_others_2019,new_deaths_pneumonia_2019,new_deaths_septicemia_2019,new_deaths_sars_2019,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_respiratory_failure_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_septicemia_2020,new_deaths_sars_2020,new_deaths_total_2019,new_deaths_total_2020
2020-07-10,AC,28,28,20,127,1029,465,236,3,420,23,143,1182,404,216,13,1880,2401,,1,5,2,4,,2,,,5,,1,,12,8
2020-07-11,AC,28,28,20,129,1033,465,236,3,427,23,144,1187,406,217,14,1886,2418,,2,4,,,,7,,1,5,2,1,1,6,17
2020-07-12,AC,28,29,20,129,1036,466,237,3,431,23,144,1190,407,218,15,1891,2428,,,3,1,1,,4,,,3,1,1,1,5,10
2020-07-13,AC,28,29,20,130,1044,468,237,3,437,23,144,1192,411,220,15,1902,2442,,1,8,2,,,6,,,2,4,2,,11,14
2020-07-14,AC,29,29,20,131,1053,472,238,3,441,23,145,1193,414,220,15,1917,2451,,1,9,4,1,,4,,1,1,3,,,15,9
2020-07-15,AC,29,29,20,131,1058,475,239,3,451,23,146,1198,415,220,15,1926,2468,,,5,3,1,,10,,1,5,1,,,9,17
2020-07-16,AC,29,29,20,133,1063,477,239,3,456,23,146,1203,415,220,15,1935,2478,,2,5,2,,,5,,,5,,,,9,10
2020-07-17,AC,29,29,20,134,1066,479,239,3,462,23,146,1209,418,220,15,1941,2493,,1,3,2,,,6,,,6,3,,,6,15
2020-07-18,AC,29,29,20,135,1072,480,240,3,468,23,149,1218,418,220,15,1950,2511,,1,6,1,1,,6,,3,9,,,,9,18
2020-07-19,AC,29,30,20,135,1076,481,241,3,474,23,149,1225,419,221,15,1956,2526,,,4,1,1,,6,,,7,1,1,,6,15
2020-07-20,AC,29,30,20,135,1078,482,241,3,478,23,149,1229,421,224,15,1959,2539,,,2,1,,,4,,,4,2,3,,3,13
2020-07-21,AC,30,30,20,136,1082,485,242,3,483,23,149,1234,422,225,15,1968,2551,,1,4,3,1,,5,,,5,1,1,,9,12
2020-07-22,AC,30,30,20,136,1086,485,243,3,489,23,150,1238,422,225,15,1973,2562,,,4,,1,,6,,1,4,,,,5,11
2020-07-23,AC,30,30,20,136,1093,488,244,3,491,23,150,1244,424,226,15,1984,2573,,,7,3,1,,2,,,6,2,1,,11,11
2020-07-24,AC,30,30,20,136,1097,490,244,3,495,23,151,1244,426,226,15,1990,2580,,,4,2,,,4,,1,,2,,,6,7
2020-07-25,AC,30,30,20,136,1102,494,246,3,500,23,151,1248,434,228,15,2001,2599,,,5,4,2,,5,,,4,8,2,,11,19
2020-07-26,AC,30,31,20,136,1108,495,247,3,504,23,153,1252,436,229,15,2009,2612,,,6,1,1,,4,,2,4,2,1,,8,13
2020-07-27,AC,30,31,21,136,1112,497,247,3,509,23,154,1259,439,231,15,2016,2630,1,,4,2,,,5,,1,7,3,2,,7,18
2020-07-28,AC,31,31,21,137,1115,500,248,3,513,23,155,1265,439,232,15,2024,2642,,1,3,3,1,,4,,1,6,,1,,8,12
2020-07-29,AC,31,31,21,137,1120,501,248,3,515,23,155,1269,439,234,15,2030,2650,,,5,1,,,2,,,4,,2,,6,8
2020-07-30,AC,31,31,21,138,1124,503,248,3,521,23,155,1270,439,234,15,2037,2657,,1,4,2,,,6,,,1,,,,7,7
2020-07-31,AC,31,31,22,139,1130,505,248,3,526,23,155,1276,440,235,15,2047,2670,1,1,6,2,,,5,,,6,1,1,,10,13
2020-08-01,AC,31,31,23,139,1134,510,248,3,529,23,155,1281,441,235,15,2057,2679,1,,4,5,,,3,,,5,1,,,10,9
2020-08-02,AC,31,32,23,139,1139,511,249,3,531,23,155,1291,442,236,16,2064,2694,,,5,1,1,,2,,,10,1,1,1,7,15
2020-08-03,AC,31,32,23,139,1141,514,250,3,539,23,156,1301,442,236,16,2070,2713,,,2,3,1,,8,,1,10,,,,6,19
2020-08-04,AC,32,32,23,139,1149,515,251,3,541,23,156,1306,443,237,16,2080,2722,,,8,1,1,,2,,,5,1,1,,10,9
2020-08-05,AC,32,32,23,139,1154,519,252,3,542,23,156,1311,443,237,16,2090,2728,,,5,4,1,,1,,,5,,,,10,6
2020-08-06,AC,32,32,23,139,1158,520,254,3,547,23,157,1317,445,239,16,2097,2744,,,4,1,2,,5,,1,6,2,2,,7,16
2020-08-07,AC,32,32,23,141,1163,521,254,3,551,23,157,1320,445,239,16,2105,2751,,2,5,1,,,4,,,3,,,,8,7
2020-08-08,AC,32,32,23,141,1171,523,255,3,556,23,157,1324,446,243,16,2116,2765,,,8,2,1,,5,,,4,1,4,,11,14
2020-08-09,AC,32,33,23,143,1178,524,258,3,560,23,158,1329,449,245,17,2129,2781,,2,7,1,3,,4,,1,5,3,2,1,13,16
2020-08-10,AC,32,33,23,144,1184,528,259,3,565,23,158,1337,449,245,17,2141,2794,,1,6,4,1,,5,,,8,,,,12,13
2020-08-11,AC,33,33,23,144,1189,529,261,3,568,24,158,1347,453,246,17,2149,2813,,,5,1,2,,3,1,,10,4,1,,8,19
2020-08-12,AC,33,33,23,147,1193,535,261,3,571,24,158,1349,453,246,17,2162,2818,,3,4,6,,,3,,,2,,,,13,5
2020-08-13,AC,33,33,24,149,1194,536,261,3,574,25,158,1357,453,246,17,2167,2830,1,2,1,1,,,3,1,,8,,,,5,12
2020-08-14,AC,33,33,24,149,1202,541,262,3,581,25,160,1363,454,246,17,2181,2846,,,8,5,1,,7,,2,6,1,,,14,16
2020-08-15,AC,33,33,25,153,1206,542,262,3,581,25,161,1368,454,247,17,2191,2853,1,4,4,1,,,,,1,5,,1,,10,7
2020-08-16,AC,33,34,26,153,1208,547,264,3,586,25,161,1374,456,247,17,2201,2866,1,,2,5,2,,5,,,6,2,,,10,13
2020-08-17,AC,33,34,26,153,1216,549,265,3,590,25,162,1379,456,247,17,2212,2876,,,8,2,1,,4,,1,5,,,,11,10
2020-08-18,AC,34,34,26,154,1219,550,266,3,592,27,163,1386,457,248,18,2218,2891,,1,3,1,1,,2,2,1,7,1,1,1,6,15
2020-08-19,AC,34,34,26,154,1231,552,266,3,599,27,164,1391,460,249,18,2232,2908,,,12,2,,,7,,1,5,3,1,,14,17
2020-08-20,AC,34,34,26,155,1241,555,268,3,599,27,164,1396,461,250,18,2248,2915,,1,10,3,2,,,,,5,1,1,,16,7
2020-08-21,AC,34,34,26,155,1243,556,270,3,599,27,164,1401,464,251,18,2253,2924,,,2,1,2,,,,,5,3,1,,5,9
2020-08-22,AC,34,34,26,155,1247,558,271,3,603,27,164,1404,467,252,18,2260,2935,,,4,2,1,,4,,,3,3,1,,7,11
2020-08-23,AC,34,35,26,156,1251,561,273,3,606,27,165,1412,468,252,18,2270,2948,,1,4,3,2,,3,,1,8,1,,,10,13
2020-08-24,AC,34,35,26,156,1260,565,275,3,607,27,165,1419,470,252,18,2285,2958,,,9,4,2,,1,,,7,2,,,15,10
2020-08-25,AC,35,35,26,156,1267,570,276,3,608,27,166,1422,471,252,18,2298,2964,,,7,5,1,,1,,1,3,1,,,13,6
2020-08-26,AC,35,35,26,157,1272,573,276,3,608,27,166,1426,471,253,18,2307,2969,,1,5,3,,,,,,4,,1,,9,5
2020-08-27,AC,35,35,26,157,1280,575,276,3,609,27,167,1434,474,253,18,2317,2982,,,8,2,,,1,,1,8,3,,,10,13
2020-08-28,AC,35,35,26,157,1284,580,277,3,612,27,167,1437,475,256,18,2327,2992,,,4,5,1,,3,,,3,1,3,,10,10
2020-08-29,AC,35,35,26,157,1293,581,279,3,615,27,167,1443,475,258,18,2339,3003,,,9,1,2,,3,,,6,,2,,12,11
2020-08-30,AC,35,36,26,159,1295,583,279,3,616,27,168,1451,475,259,18,2345,3014,,2,2,2,,,1,,1,8,,1,,6,11
2020-08-31,AC,35,36,26,160,1299,586,279,3,617,27,170,1459,475,261,18,2353,3027,,1,4,3,,,1,,2,8,,2,,8,13
2020-09-01,AC,36,36,26,162,1303,587,282,3,620,27,171,1467,477,262,18,2363,3042,,2,4,1,3,,3,,1,8,2,1,,10,15
2020-09-02,AC,36,36,26,162,1310,588,283,3,623,27,171,1470,479,262,18,2372,3050,,,7,1,1,,3,,,3,2,,,9,8
2020-09-03,AC,36,36,26,162,1316,591,284,3,624,27,172,1475,480,263,18,2382,3059,,,6,3,1,,1,,1,5,1,1,,10,9
2020-09-04,AC,36,36,26,162,1320,591,284,3,625,28,172,1484,481,264,18,2386,3072,,,4,,,,1,1,,9,1,1,,4,13
2020-09-05,AC,36,36,26,162,1328,591,285,3,625,28,173,1487,482,264,18,2395,3077,,,8,,1,,,,1,3,1,,,9,5
2020-09-06,AC,36,37,26,164,1335,595,286,3,626,28,174,1494,482,265,18,2409,3087,,2,7,4,1,,1,,1,7,,1,,14,10
2020-09-07,AC,36,37,26,165,1342,600,286,3,627,28,174,1497,483,267,18,2422,3094,,1,7,5,,,1,,,3,1,2,,13,7
2020-09-08,AC,37,37,26,165,1346,601,287,3,630,28,175,1504,484,268,20,2428,3109,,,4,1,1,,3,,1,7,1,1,2,6,15
2020-09-09,AC,37,37,26,166,1352,602,288,3,632,28,175,1511,484,269,21,2437,3120,,1,6,1,1,,2,,,7,,1,1,9,11
2020-09-10,AC,37,37,27,167,1365,605,292,3,633,28,177,1514,484,269,21,2459,3126,1,1,13,3,4,,1,,2,3,,,,22,6
2020-09-11,AC,37,37,27,167,1374,607,292,3,634,28,177,1524,487,272,21,2470,3143,,,9,2,,,1,,,10,3,3,,11,17
2020-09-12,AC,37,37,27,167,1383,611,293,3,638,28,178,1531,490,273,21,2484,3159,,,9,4,1,,4,,1,7,3,1,,14,16
2020-09-13,AC,37,38,27,167,1387,614,294,3,638,28,180,1539,491,275,21,2492,3172,,,4,3,1,,,,2,8,1,2,,8,13
2020-09-14,AC,37,38,27,167,1390,616,296,3,639,28,180,1545,492,277,21,2499,3182,,,3,2,2,,1,,,6,1,2,,7,10
2020-09-15,AC,38,38,27,167,1396,619,299,3,641,28,181,1550,493,278,21,2511,3192,,,6,3,3,,2,,1,5,1,1,,12,10
2020-09-16,AC,38,38,29,167,1400,622,299,3,643,28,181,1556,497,278,21,2520,3204,2,,4,3,,,2,,,6,4,,,9,12
2020-09-17,AC,38,38,29,167,1407,624,301,3,643,28,181,1561,498,281,21,2531,3213,,,7,2,2,,,,,5,1,3,,11,9
2020-09-18,AC,38,38,29,167,1410,625,301,3,645,28,181,1569,499,281,21,2535,3224,,,3,1,,,2,,,8,1,,,4,11
2020-09-19,AC,38,38,29,167,1416,627,301,3,647,28,182,1574,502,283,21,2543,3237,,,6,2,,,2,,1,5,3,2,,8,13
2020-09-20,AC,38,39,30,167,1421,630,303,3,647,28,182,1583,503,283,21,2554,3247,1,,5,3,2,,,,,9,1,,,11,10
2020-09-21,AC,38,39,30,169,1422,632,303,3,650,28,183,1586,506,283,21,2559,3257,,2,1,2,,,3,,1,3,3,,,5,10
2020-09-22,AC,39,39,30,171,1425,636,304,3,650,28,184,1591,506,284,22,2569,3265,,2,3,4,1,,,,1,5,,1,1,10,8
2020-09-23,AC,39,39,30,172,1435,639,306,3,651,28,185,1601,506,285,22,2585,3278,,1,10,3,2,,1,,1,10,,1,,16,13
2020-09-24,AC,39,39,30,172,1442,643,306,3,652,28,186,1606,506,287,22,2596,3287,,,7,4,,,1,,1,5,,2,,11,9
2020-09-25,AC,39,39,30,172,1450,644,309,3,658,28,186,1609,508,287,22,2608,3298,,,8,1,3,,6,,,3,2,,,12,11
2020-09-26,AC,39,39,30,173,1454,645,310,3,660,28,186,1612,511,288,22,2615,3307,,1,4,1,1,,2,,,3,3,1,,7,9
2020-09-27,AC,39,40,30,173,1461,650,311,3,660,28,187,1618,512,288,22,2628,3315,,,7,5,1,,,,1,6,1,,,13,8
2020-09-28,AC,39,40,30,173,1469,652,313,3,660,28,187,1621,512,290,23,2640,3321,,,8,2,2,,,,,3,,2,1,12,6
2020-09-29,AC,40,40,30,173,1472,654,313,3,662,28,188,1624,512,290,23,2645,3327,,,3,2,,,2,,1,3,,,,5,6
2020-09-30,AC,40,40,31,173,1476,658,315,4,663,28,191,1627,512,290,23,2657,3334,1,,4,4,2,1,1,,3,3,,,,12,7
2020-10-01,AC,40,40,31,173,1479,660,316,4,666,28,192,1632,513,290,23,2663,3344,,,3,2,1,,3,,1,5,1,,,6,10
2020-10-02,AC,40,40,31,173,1484,662,317,4,667,28,192,1634,517,291,23,2671,3352,,,5,2,1,,1,,,2,4,1,,8,8
2020-10-03,AC,40,40,31,173,1490,664,317,4,667,28,192,1638,517,293,23,2679,3358,,,6,2,,,,,,4,,2,,8,6
2020-10-04,AC,40,41,31,173,1496,664,317,4,668,28,192,1647,517,293,23,2685,3368,,,6,,,,1,,,9,,,,6,10
2020-10-05,AC,40,41,31,174,1505,666,318,4,669,28,192,1651,517,293,23,2698,3373,,1,9,2,1,,1,,,4,,,,13,5
2020-10-06,AC,41,41,31,174,1509,667,319,4,671,28,194,1661,517,294,23,2704,3388,,,4,1,1,,2,,2,10,,1,,6,15
2020-10-07,AC,41,41,31,175,1516,669,319,4,672,29,195,1672,517,297,23,2714,3405,,1,7,2,,,1,1,1,11,,3,,10,17
2020-10-08,AC,41,41,31,175,1522,669,320,4,673,29,196,1677,520,298,23,2721,3416,,,6,,1,,1,,1,5,3,1,,7,11
2020-10-09,AC,41,41,31,176,1525,670,320,4,676,29,198,1684,521,299,23,2726,3430,,1,3,1,,,3,,2,7,1,1,,5,14
2020-10-10,AC,41,41,31,178,1528,673,322,4,678,29,199,1694,524,300,23,2736,3447,,2,3,3,2,,2,,1,10,3,1,,10,17
2020-10-11,AC,41,42,31,179,1535,676,324,4,680,29,200,1699,525,301,23,2749,3457,,1,7,3,2,,2,,1,5,1,1,,13,10
2020-10-12,AC,41,42,31,179,1538,678,325,4,680,29,200,1708,526,302,23,2755,3468,,,3,2,1,,,,,9,1,1,,6,11
2020-10-13,AC,42,42,31,180,1545,680,325,4,681,29,200,1712,526,303,23,2765,3474,,1,7,2,,,1,,,4,,1,,10,6
2020-10-14,AC,42,42,32,180,1549,682,325,4,684,29,201,1713,528,305,23,2772,3483,1,,4,2,,,3,,1,1,2,2,,7,9
2020-10-15,AC,42,42,32,180,1553,685,325,4,684,29,202,1718,528,307,23,2779,3491,,,4,3,,,,,1,5,,2,,7,8
2020-10-16,AC,42,42,32,180,1559,686,326,4,685,29,202,1723,530,309,23,2787,3501,,,6,1,1,,1,,,5,2,2,,8,10
2020-10-17,AC,42,42,32,180,1561,689,327,4,686,29,202,1728,532,310,23,2793,3510,,,2,3,1,,1,,,5,2,1,,6,9
2020-10-18,AC,42,43,32,181,1563,693,329,4,686,30,203,1733,535,310,23,2802,3520,,1,2,4,2,,,1,1,5,3,,,9,10
2020-10-19,AC,42,43,32,181,1568,696,329,4,687,30,203,1738,535,310,23,2810,3526,,,5,3,,,1,,,5,,,,8,6
2020-10-20,AC,43,43,32,181,1577,699,330,4,687,30,203,1740,538,311,23,2823,3532,,,9,3,1,,,,,2,3,1,,13,6
2020-10-21,AC,43,43,33,181,1590,703,330,4,687,30,203,1741,539,313,23,2841,3536,1,,13,4,,,,,,1,1,2,,18,4
2020-10-22,AC,43,43,33,183,1598,707,331,4,688,30,204,1745,541,314,23,2856,3545,,2,8,4,1,,1,,1,4,2,1,,15,9
2020-10-23,AC,43,43,33,183,1602,709,333,4,688,30,204,1749,542,315,23,2864,3551,,,4,2,2,,,,,4,1,1,,8,6
2020-10-24,AC,43,43,34,183,1606,712,335,4,688,30,204,1757,543,318,23,2874,3563,1,,4,3,2,,,,,8,1,3,,10,12
2020-10-25,AC,43,44,34,184,1612,714,335,4,692,30,204,1763,544,319,23,2883,3575,,1,6,2,,,4,,,6,1,1,,9,12
2020-10-26,AC,43,44,35,184,1619,718,337,4,692,30,204,1767,544,321,23,2897,3581,1,,7,4,2,,,,,4,,2,,14,6
2020-10-27,AC,44,44,35,184,1625,720,339,4,693,30,204,1772,546,321,23,2907,3589,,,6,2,2,,1,,,5,2,,,10,8
2020-10-28,AC,44,44,35,187,1628,721,340,4,694,30,204,1775,548,326,23,2915,3600,,3,3,1,1,,1,,,3,2,5,,8,11
2020-10-29,AC,44,44,35,187,1632,723,341,4,695,30,205,1777,550,329,23,2922,3609,,,4,2,1,,1,,1,2,2,3,,7,9
2020-10-30,AC,44,44,35,189,1642,725,342,4,696,30,206,1784,552,331,23,2937,3622,,2,10,2,1,,1,,1,7,2,2,,15,13
2020-10-31,AC,44,44,35,190,1644,726,344,4,697,31,208,1788,553,331,23,2943,3631,,1,2,1,2,,1,1,2,4,1,,,6,9
2020-11-01,AC,44,45,35,190,1650,726,344,4,697,32,208,1796,555,333,24,2949,3645,,,6,,,,,1,,8,2,2,1,6,14
2020-11-02,AC,44,45,35,191,1659,731,346,4,698,33,208,1801,557,333,24,2966,3654,,1,9,5,2,,1,1,,5,2,,,17,9
2020-11-03,AC,45,45,35,194,1662,735,348,4,699,33,211,1806,559,335,24,2978,3667,,3,3,4,2,,1,,3,5,2,2,,12,13
2020-11-04,AC,45,45,35,194,1667,737,353,4,701,34,211,1811,560,335,24,2990,3676,,,5,2,5,,2,1,,5,1,,,12,9
2020-11-05,AC,45,45,35,195,1671,738,355,4,702,34,211,1816,563,336,24,2998,3686,,1,4,1,2,,1,,,5,3,1,,8,10
2020-11-06,AC,45,45,35,195,1676,740,360,4,706,34,212,1820,563,338,24,3010,3697,,,5,2,5,,4,,1,4,,2,,12,11
2020-11-07,AC,45,45,35,197,1681,744,361,4,707,34,213,1830,563,338,24,3022,3709,,2,5,4,1,,1,,1,10,,,,12,12
2020-11-08,AC,45,46,35,198,1686,748,363,4,709,34,213,1836,566,339,24,3034,3721,,1,5,4,2,,2,,,6,3,1,,12,12
2020-11-09,AC,45,46,35,198,1690,753,366,4,710,35,214,1841,566,342,24,3046,3732,,,4,5,3,,1,1,1,5,,3,,12,11
2020-11-10,AC,46,46,35,198,1696,758,366,4,711,35,214,1846,567,342,24,3057,3739,,,6,5,,,1,,,5,1,,,11,7
2020-11-11,AC,46,46,35,199,1699,759,367,4,712,36,214,1853,567,343,24,3063,3749,,1,3,1,1,,1,1,,7,,1,,6,10
2020-11-12,AC,46,46,35,201,1702,762,367,4,712,36,218,1856,569,348,24,3071,3763,,2,3,3,,,,,4,3,2,5,,8,14
2020-11-13,AC,46,46,35,201,1709,763,368,4,714,36,219,1867,571,350,24,3080,3781,,,7,1,1,,2,,1,11,2,2,,9,18
2020-11-14,AC,46,46,35,203,1714,766,369,4,716,37,220,1876,572,352,24,3091,3797,,2,5,3,1,,2,1,1,9,1,2,,11,16
2020-11-15,AC,46,47,35,203,1720,767,371,4,716,37,220,1882,574,355,24,3100,3808,,,6,1,2,,,,,6,2,3,,9,11
2020-11-16,AC,46,47,35,204,1727,770,371,4,716,37,220,1885,574,356,24,3111,3812,,1,7,3,,,,,,3,,1,,11,4
2020-11-17,AC,47,47,35,204,1727,773,374,4,716,37,220,1889,575,357,24,3117,3818,,,,3,3,,,,,4,1,1,,6,6
2020-11-18,AC,47,47,35,204,1730,775,375,4,718,37,220,1895,576,357,24,3123,3827,,,3,2,1,,2,,,6,1,,,6,9
2020-11-19,AC,47,47,35,204,1739,776,377,4,718,37,220,1905,579,359,24,3135,3842,,,9,1,2,,,,,10,3,2,,12,15
2020-11-20,AC,47,47,35,204,1745,778,378,4,720,37,221,1909,580,359,24,3144,3850,,,6,2,1,,2,,1,4,1,,,9,8
2020-11-21,AC,47,47,35,206,1749,778,381,5,722,38,221,1914,581,361,24,3154,3861,,2,4,,3,1,2,1,,5,1,2,,10,11
2020-11-22,AC,47,48,35,207,1754,780,383,5,724,38,221,1916,583,363,24,3164,3869,,1,5,2,2,,2,,,2,2,2,,10,8
2020-11-23,AC,47,48,35,207,1760,785,383,5,724,38,222,1922,584,364,24,3175,3878,,,6,5,,,,,1,6,1,1,,11,9
2020-11-24,AC,48,48,35,207,1765,788,383,5,725,39,222,1931,585,365,24,3183,3891,,,5,3,,,1,1,,9,1,1,,8,13
2020-11-25,AC,48,48,35,207,1772,794,383,5,726,39,222,1933,587,365,24,3196,3896,,,7,6,,,1,,,2,2,,,13,5
2020-11-26,AC,48,48,35,207,1779,796,385,5,727,39,223,1937,587,369,24,3207,3906,,,7,2,2,,1,,1,4,,4,,11,10
2020-11-27,AC,48,48,35,207,1783,798,386,5,727,39,223,1941,589,371,24,3214,3914,,,4,2,1,,,,,4,2,2,,7,8
2020-11-28,AC,48,48,35,207,1789,801,386,5,727,39,224,1951,590,372,24,3223,3927,,,6,3,,,,,1,10,1,1,,9,13
2020-11-29,AC,48,49,35,207,1793,802,386,5,729,39,224,1953,590,373,24,3228,3932,,,4,1,,,2,,,2,,1,,5,5
2020-11-30,AC,48,49,35,207,1800,805,387,5,729,39,224,1958,592,375,24,3239,3941,,,7,3,1,,,,,5,2,2,,11,9
2020-12-01,AC,49,49,35,208,1808,807,388,5,731,39,224,1961,593,376,24,3251,3948,,1,8,2,1,,2,,,3,1,1,,12,7
2020-12-02,AC,49,49,37,210,1813,810,388,5,734,39,224,1967,594,378,24,3263,3960,2,2,5,3,,,3,,,6,1,2,,12,12
2020-12-03,AC,49,49,37,210,1821,813,390,5,735,39,225,1970,596,380,24,3276,3969,,,8,3,2,,1,,1,3,2,2,,13,9
2020-12-04,AC,49,49,37,210,1829,814,391,5,738,39,226,1974,598,380,24,3286,3979,,,8,1,1,,3,,1,4,2,,,10,10
2020-12-05,AC,49,49,37,210,1836,816,394,5,739,39,226,1979,600,380,24,3298,3987,,,7,2,3,,1,,,5,2,,,12,8
2020-12-06,AC,49,50,37,210,1847,819,394,5,741,39,227,1986,602,381,26,3312,4002,,,11,3,,,2,,1,7,2,1,2,14,15
2020-12-07,AC,49,50,37,210,1853,822,395,5,743,39,227,1991,603,382,26,3322,4011,,,6,3,1,,2,,,5,1,1,,10,9
2020-12-08,AC,50,50,37,210,1859,825,396,5,747,39,227,1998,604,383,26,3332,4024,,,6,3,1,,4,,,7,1,1,,10,13
2020-12-09,AC,50,50,37,210,1865,829,397,5,751,39,228,2001,605,384,27,3343,4035,,,6,4,1,,4,,1,3,1,1,1,11,11
2020-12-10,AC,50,50,37,211,1870,833,398,5,754,39,228,2007,606,385,27,3354,4046,,1,5,4,1,,3,,,6,1,1,,11,11
2020-12-11,AC,50,50,37,212,1876,839,400,5,755,39,229,2012,608,385,27,3369,4055,,1,6,6,2,,1,,1,5,2,,,15,9
2020-12-12,AC,50,50,37,212,1882,840,400,5,759,39,229,2018,609,387,28,3376,4069,,,6,1,,,4,,,6,1,2,1,7,14
2020-12-13,AC,50,51,37,212,1887,845,401,5,763,39,229,2023,610,387,29,3387,4080,,,5,5,1,,4,,,5,1,,1,11,11
2020-12-14,AC,50,51,37,212,1898,849,402,5,765,39,229,2026,611,388,29,3403,4087,,,11,4,1,,2,,,3,1,1,,16,7
2020-12-15,AC,51,51,37,213,1902,852,402,5,769,39,229,2031,616,390,29,3411,4103,,1,4,3,,,4,,,5,5,2,,8,16
2020-12-16,AC,51,51,37,213,1903,855,403,5,774,39,229,2036,617,391,29,3416,4115,,,1,3,1,,5,,,5,1,1,,5,12
2020-12-17,AC,51,51,37,213,1908,859,406,5,776,39,229,2042,617,392,29,3428,4124,,,5,4,3,,2,,,6,,1,,12,9
2020-12-18,AC,51,51,37,213,1915,860,408,5,778,39,229,2043,619,394,29,3438,4131,,,7,1,2,,2,,,1,2,2,,10,7
2020-12-19,AC,51,51,37,214,1918,861,408,5,778,39,229,2046,620,395,29,3443,4136,,1,3,1,,,,,,3,1,1,,5,5
2020-12-20,AC,51,52,37,214,1923,864,408,5,780,39,229,2050,622,396,29,3451,4145,,,5,3,,,2,,,4,2,1,,8,9
2020-12-21,AC,51,52,37,215,1933,866,410,5,780,39,229,2056,623,397,29,3466,4153,,1,10,2,2,,,,,6,1,1,,15,8
2020-12-22,AC,52,52,37,215,1939,869,411,5,781,39,229,2061,625,397,29,3476,4161,,,6,3,1,,1,,,5,2,,,10,8
2020-12-23,AC,52,52,37,215,1942,871,412,5,783,39,230,2062,627,398,29,3482,4168,,,3,2,1,,2,,1,1,2,1,,6,7
2020-12-24,AC,52,52,37,215,1954,873,413,5,784,39,230,2068,627,399,29,3497,4176,,,12,2,1,,1,,,6,,1,,15,8
2020-12-25,AC,52,52,37,217,1960,874,413,5,785,39,230,2074,629,401,29,3506,4187,,2,6,1,,,1,,,6,2,2,,9,11
2020-12-26,AC,52,52,37,217,1965,876,414,5,787,39,230,2076,630,403,29,3514,4194,,,5,2,1,,2,,,2,1,2,,8,7
2020-12-27,AC,52,53,37,218,1969,877,415,5,789,39,231,2078,630,403,29,3521,4199,,1,4,1,1,,2,,1,2,,,,7,5
2020-12-28,AC,52,53,37,218,1975,879,417,5,789,39,231,2080,630,403,29,3531,4201,,,6,2,2,,,,,2,,,,10,2
2020-12-29,AC,1,53,37,218,1981,880,417,5,789,39,231,2081,631,404,29,3538,4204,,,6,1,,,,,,1,1,1,,7,3
2020-12-30,AC,1,53,37,219,1993,883,418,5,789,39,231,2081,631,404,29,3555,4204,,1,12,3,1,,,,,,,,,17,0
2020-12-31,AC,1,53,37,219,1998,890,419,5,789,39,231,2081,631,404,29,3568,4204,,,5,7,1,,,,,,,,,13,0
2020-01-01,AL,1,1,2,11,28,8,1,0,0,0,6,30,3,7,0,50,46,2,11,28,8,1,,,,6,30,3,7,,50,46
2020-01-02,AL,1,1,3,13,54,14,8,0,0,0,12,61,9,13,0,92,95,1,2,26,6,7,,,,6,31,6,6,,42,49
2020-01-03,AL,1,1,3,17,79,19,16,0,0,1,17,98,14,19,0,134,149,,4,25,5,8,,,1,5,37,5,6,,42,54
2020-01-04,AL,1,1,3,20,111,25,18,0,0,1,21,121,21,23,0,177,187,,3,32,6,2,,,,4,23,7,4,,43,38
2020-01-05,AL,1,2,3,22,124,30,19,0,0,1,24,152,31,32,0,198,240,,2,13,5,1,,,,3,31,10,9,,21,53
2020-01-06,AL,2,2,3,27,145,36,25,0,0,1,30,183,33,38,0,236,285,,5,21,6,6,,,,6,31,2,6,,38,45
2020-01-07,AL,2,2,3,29,162,43,29,0,0,3,33,212,40,46,0,266,334,,2,17,7,4,,,2,3,29,7,8,,30,49
2020-01-08,AL,2,2,4,34,188,50,36,1,0,3,36,245,47,54,0,313,385,1,5,26,7,7,1,,,3,33,7,8,,47,51
2020-01-09,AL,2,2,4,36,209,58,39,1,0,3,41,273,53,62,1,347,433,,2,21,8,3,,,,5,28,6,8,1,34,48
2020-01-10,AL,2,2,4,40,232,64,45,1,0,3,46,305,59,65,1,386,479,,4,23,6,6,,,,5,32,6,3,,39,46
2020-01-11,AL,2,2,4,44,259,71,52,1,0,3,51,348,65,73,1,431,541,,4,27,7,7,,,,5,43,6,8,,45,62
2020-01-12,AL,2,3,4,46,285,75,58,1,0,3,58,378,71,83,1,469,594,,2,26,4,6,,,,7,30,6,10,,38,53
2020-01-13,AL,3,3,4,52,305,82,64,1,0,3,62,414,78,89,1,508,647,,6,20,7,6,,,,4,36,7,6,,39,53
2020-01-14,AL,3,3,4,59,325,85,67,1,0,3,65,435,87,94,1,541,685,,7,20,3,3,,,,3,21,9,5,,33,38
